UserID,Name,Surname,Email,Gender,Race,Age,AgeGroup,Province,Socials,Channel2,RecordDate2,TimeBucket,Duration
772091,Efren,Styer,Efren132@gmail.com,male,coloured,34,Young Adults,Gauteng,@Efren13,SuperSport Blitz,2016-01-30 05:39:00.000000,Morning,28
772098,Garry,Caves,Garry285@mailxyz.com,male,white,54,Seniors,Western Cape,@Garry28,Supersport Live Events,2016-03-19 19:04:00.000000,Evening,1022
772101,Stefan,Pascarella,Stefan462@gmail.com,male,coloured,41,Adults,Gauteng,@Stefan46,Africa Magic,2016-02-03 19:41:00.000000,Evening,39
772102,Len,Fudge,Len445@mailxyz.com,male,coloured,60,Seniors,Western Cape,@Len44,Cartoon Network,2016-01-13 12:38:00.000000,Afternoon,329
772117,Jared,Mcclaine,Jared502@gmail.com,male,coloured,29,Young Adults,Western Cape,@Jared50,Channel O,2016-02-04 11:36:00.000000,Morning,981
772142,Royal,Nicholls,Royal171@yahoo.com,male,indian_asian,32,Young Adults,Western Cape,@Royal17,Boomerang,2016-03-10 20:10:00.000000,Evening,86
772147,Brendan,Styer,Brendan454@abcmail.com,male,black,29,Young Adults,Kwazulu Natal,@Brendan45,Supersport Live Events,2016-03-05 13:25:00.000000,Afternoon,94
772177,Tiffani,Pilot,Tiffani212@gmail.com,female,black,25,Young Adults,Gauteng,@Tiffani21,Cartoon Network,2016-02-01 08:13:00.000000,Morning,240
772202,Hugh,Tancredi,Hugh13@mail.com,male,black,26,Young Adults,Gauteng,@Hugh1,Channel O,2016-01-20 13:44:00.000000,Afternoon,381
772209,Claud,Sytsma,Claud343@mail.com,male,None,19,Young Adults,Mpumalanga,@Claud34,Channel O,2016-01-01 13:11:00.000000,Afternoon,627
772221,Samuel,Hier,Samuel265@mailxyz.com,male,black,48,Adults,North West,@Samuel26,MK,2016-02-03 06:40:00.000000,Morning,143
772227,Torrie,Mcclaine,Torrie131@yahoo.com,female,black,29,Young Adults,Limpopo,@Torrie13,Trace TV,2016-03-21 08:49:00.000000,Morning,45
772230,Loyd,Slane,Loyd492@gmail.com,male,black,21,Young Adults,Mpumalanga,@Loyd49,Cartoon Network,2016-01-03 08:59:00.000000,Morning,15
772232,Cory,Creager,Cory105@mailxyz.com,male,coloured,58,Seniors,Western Cape,@Cory10,Trace TV,2016-01-05 10:10:00.000000,Morning,2412
772243,Michel,Reisinger,Michel204@abcmail.com,male,coloured,19,Young Adults,Eastern Cape,@Michel20,Cartoon Network,2016-02-03 18:19:00.000000,Evening,65
772251,Chas,Slane,Chas355@mailxyz.com,male,black,31,Young Adults,Gauteng,@Chas35,Trace TV,2016-01-24 14:54:00.000000,Afternoon,348
772271,Wilburn,Lavoie,Wilburn304@abcmail.com,male,None,34,Young Adults,Western Cape,@Wilburn30,Supersport Live Events,2016-02-27 12:38:00.000000,Afternoon,22
772276,Eli,Biggers,Eli295@mailxyz.com,male,black,44,Adults,Eastern Cape,@Eli29,Supersport Live Events,2016-02-02 16:51:00.000000,Afternoon,198
772277,Dion,Bilyeu,Dion331@yahoo.com,male,black,48,Adults,Mpumalanga,@Dion33,Africa Magic,2016-03-12 19:02:00.000000,Evening,6
772278,Brendan,Pilot,Brendan455@mailxyz.com,male,coloured,30,Young Adults,Western Cape,@Brendan45,Supersport Live Events,2016-01-31 14:28:00.000000,Afternoon,66
772309,Art,Arrieta,Art401@yahoo.com,male,black,35,Young Adults,Gauteng,@Art40,Channel O,2016-02-08 06:14:00.000000,Morning,312
772311,Bernardo,Pool,Bernardo324@abcmail.com,male,black,32,Young Adults,Mpumalanga,@Bernardo32,Channel O,2016-02-08 20:35:00.000000,Evening,96
772325,Brendan,Mccollum,Brendan451@yahoo.com,male,black,31,Young Adults,Mpumalanga,@Brendan45,ICC Cricket World Cup 2011,2016-03-25 15:01:00.000000,Afternoon,1268
772329,Dee,Lavoie,Dee211@yahoo.com,male,black,11,Kids,Kwazulu Natal,@Dee21,Channel O,2016-03-21 12:13:00.000000,Afternoon,156
772330,Royal,Arrieta,Royal173@mail.com,male,white,21,Young Adults,Gauteng,@Royal17,SawSee,2016-01-26 17:13:00.000000,Afternoon,15
772333,Irving,Crotty,Irving51@yahoo.com,male,black,28,Young Adults,Mpumalanga,@Irving5,SuperSport Blitz,2016-02-06 13:05:00.000000,Afternoon,62
772341,Emerson,Holt,Emerson243@mail.com,male,None,31,Young Adults,Gauteng,@Emerson24,Channel O,2016-03-06 11:58:00.000000,Morning,225
772343,Wilburn,Pilot,Wilburn303@mail.com,male,black,29,Young Adults,North West,@Wilburn30,Africa Magic,2016-03-01 14:18:00.000000,Afternoon,49
772355,Shelley,Reisinger,Shelley255@mailxyz.com,female,None,25,Young Adults,Gauteng,@Shelley25,Cartoon Network,2016-02-11 08:02:00.000000,Morning,100
772361,Emerson,Leicht,Emerson241@yahoo.com,male,white,47,Adults,Eastern Cape,@Emerson24,E! Entertainment,2016-01-23 19:02:00.000000,Evening,318
772367,Abel,Hier,Abel185@mailxyz.com,male,black,33,Young Adults,Free State,@Abel18,Supersport Live Events,2016-02-06 17:03:00.000000,Afternoon,1614
772369,Minerva,Marek,Minerva174@abcmail.com,female,black,57,Seniors,Gauteng,@Minerva17,Live on SuperSport,2016-02-08 03:54:00.000000,Morning,72
772378,Williemae,Holt,Williemae491@yahoo.com,female,None,25,Young Adults,Free State,@Williemae49,SuperSport Blitz,2016-01-08 07:00:00.000000,Morning,610
772390,Valentine,Holt,Valentine474@abcmail.com,male,black,37,Adults,Gauteng,@Valentine47,Cartoon Network,2016-02-05 16:25:00.000000,Afternoon,174
772399,Len,Arrieta,Len443@mail.com,male,black,34,Young Adults,Gauteng,@Len44,CNN,2016-02-18 06:08:00.000000,Morning,1002
772418,Kip,Gettys,Kip141@yahoo.com,male,black,42,Adults,Gauteng,@Kip14,Supersport Live Events,2016-02-06 16:10:00.000000,Afternoon,0
772421,Markus,Mastrangelo,Markus192@gmail.com,male,black,30,Young Adults,North West,@Markus19,Channel O,2016-02-10 06:32:00.000000,Morning,258
772434,Eula,Mccown,Eula171@yahoo.com,female,black,29,Young Adults,Kwazulu Natal,@Eula17,Africa Magic,2016-02-02 17:13:00.000000,Afternoon,172
772437,Earl,Roquemore,Earl421@yahoo.com,male,black,31,Young Adults,North West,@Earl42,SuperSport Blitz,2016-01-30 06:26:00.000000,Morning,6
772448,Royal,Woolard,Royal171@yahoo.com,male,black,31,Young Adults,Free State,@Royal17,Africa Magic,2016-03-16 18:33:00.000000,Evening,1
772449,Irving,Creager,Irving55@mailxyz.com,male,white,25,Young Adults,Gauteng,@Irving5,Supersport Live Events,2016-01-23 15:25:00.000000,Afternoon,92
772450,Efren,Singer,Efren134@abcmail.com,male,None,31,Young Adults,Western Cape,@Efren13,ICC Cricket World Cup 2011,2016-03-01 12:08:00.000000,Afternoon,94
772451,Luanna,Hoadley,Luanna275@mailxyz.com,female,black,36,Adults,North West,@Luanna27,Africa Magic,2016-01-23 22:08:00.000000,Evening,1354
772455,Lane,Fudge,Lane115@mailxyz.com,male,black,57,Seniors,Gauteng,@Lane11,Supersport Live Events,2016-01-08 07:53:00.000000,Morning,44
772474,Markus,Crotty,Markus191@yahoo.com,male,coloured,26,Young Adults,Western Cape,@Markus19,Supersport Live Events,2016-01-05 11:35:00.000000,Morning,84
772475,Lloyd,Vital,Lloyd74@abcmail.com,male,white,16,Teens,Gauteng,@Lloyd7,Trace TV,2016-01-02 08:25:00.000000,Morning,0
772477,Rebekah,Paradis,Rebekah322@gmail.com,female,black,35,Young Adults,Kwazulu Natal,@Rebekah32,Channel O,2016-02-03 18:05:00.000000,Evening,723
772478,Samuel,Mosser,Samuel262@gmail.com,male,black,24,Young Adults,Mpumalanga,@Samuel26,Channel O,2016-02-05 07:49:00.000000,Morning,207
772499,Hugh,Martello,Hugh13@mail.com,male,black,33,Young Adults,Western Cape,@Hugh1,Channel O,2016-02-01 06:36:00.000000,Morning,270
772507,Haywood,Mcclaine,Haywood93@mail.com,male,black,30,Young Adults,Gauteng,@Haywood9,SawSee,2016-02-03 21:47:00.000000,Evening,30
772511,Efren,Tatham,Efren133@mail.com,male,black,21,Young Adults,Limpopo,@Efren13,Channel O,2016-01-03 13:52:00.000000,Afternoon,129
772528,Briana,Caves,Briana152@gmail.com,female,black,32,Young Adults,Mpumalanga,@Briana15,M-Net,2016-01-08 20:32:00.000000,Evening,322
772529,Kip,Paradis,Kip144@abcmail.com,male,black,27,Young Adults,Gauteng,@Kip14,Supersport Live Events,2016-03-06 14:23:00.000000,Afternoon,24
772532,Filiberto,Borelli,Filiberto41@yahoo.com,male,coloured,27,Young Adults,Western Cape,@Filiberto4,Boomerang,2016-01-07 16:57:00.000000,Afternoon,144
772551,Hyman,Mcculloch,Hyman82@gmail.com,male,other,51,Seniors,Western Cape,@Hyman8,Cartoon Network,2016-01-22 13:23:00.000000,Afternoon,22
772553,Randy,Mccollum,Randy393@mail.com,male,coloured,26,Young Adults,Western Cape,@Randy39,Boomerang,2016-01-21 22:17:00.000000,Evening,169
772557,Eli,Caves,Eli292@gmail.com,male,coloured,32,Young Adults,Western Cape,@Eli29,Supersport Live Events,2016-01-30 08:23:00.000000,Morning,60
772561,Randy,Beville,Randy395@mailxyz.com,male,None,24,Young Adults,Western Cape,@Randy39,Supersport Live Events,2016-03-26 13:24:00.000000,Afternoon,2694
772563,Chas,Mccown,Chas354@abcmail.com,male,coloured,51,Seniors,Western Cape,@Chas35,E! Entertainment,2016-02-15 15:57:00.000000,Afternoon,184
772575,Lane,Slane,Lane111@yahoo.com,male,black,41,Adults,Gauteng,@Lane11,Supersport Live Events,2016-01-30 11:42:00.000000,Morning,6
772584,Efren,Woolard,Efren134@abcmail.com,male,black,24,Young Adults,Gauteng,@Efren13,CNN,2016-02-05 08:04:00.000000,Morning,78
772587,Abel,Tancredi,Abel181@yahoo.com,male,black,22,Young Adults,Mpumalanga,@Abel18,SuperSport Blitz,2016-03-28 09:05:00.000000,Morning,330
772606,Yong,Caves,Yong485@mailxyz.com,male,black,29,Young Adults,Kwazulu Natal,@Yong48,Trace TV,2016-01-24 10:20:00.000000,Morning,114
772607,Charlie,Crotty,Charlie362@gmail.com,male,coloured,24,Young Adults,Gauteng,@Charlie36,SuperSport Blitz,2016-02-13 13:15:00.000000,Afternoon,957
772614,Claud,Jacox,Claud343@mail.com,male,None,24,Young Adults,Free State,@Claud34,kykNET,2016-01-22 18:22:00.000000,Evening,396
772618,Emilie,Deblois,Emilie325@mailxyz.com,female,coloured,14,Teens,Kwazulu Natal,@Emilie32,Africa Magic,2016-01-30 12:14:00.000000,Afternoon,11
772624,Raymundo,Condie,Raymundo431@yahoo.com,male,black,47,Adults,North West,@Raymundo43,E! Entertainment,2016-03-10 14:09:00.000000,Afternoon,0
772648,Cory,Arrieta,Cory102@gmail.com,male,coloured,54,Seniors,Western Cape,@Cory10,Channel O,2016-02-12 15:13:00.000000,Afternoon,303
772650,Abel,Curran,Abel185@mailxyz.com,male,black,37,Adults,Gauteng,@Abel18,Trace TV,2016-01-26 07:31:00.000000,Morning,0
772654,Stephen,Mina,Stephen151@yahoo.com,male,black,22,Young Adults,Limpopo,@Stephen15,Trace TV,2016-01-14 06:10:00.000000,Morning,1638
772665,Lucas,Wigfall,Lucas235@mailxyz.com,male,black,34,Young Adults,Kwazulu Natal,@Lucas23,Boomerang,2016-02-03 19:26:00.000000,Evening,243
772669,Cody,Curran,Cody121@yahoo.com,male,black,43,Adults,Western Cape,@Cody12,Africa Magic,2016-02-13 16:11:00.000000,Afternoon,54
772671,Stefan,Arrieta,Stefan461@yahoo.com,male,white,24,Young Adults,Gauteng,@Stefan46,Supersport Live Events,2016-03-19 17:03:00.000000,Afternoon,112
772680,Irving,Condie,Irving51@yahoo.com,male,black,25,Young Adults,Gauteng,@Irving5,Cartoon Network,2016-01-31 16:41:00.000000,Afternoon,66
772685,Lane,Gettys,Lane115@mailxyz.com,male,black,36,Adults,Gauteng,@Lane11,Supersport Live Events,2016-01-09 15:18:00.000000,Afternoon,2170
772687,Garry,Mosser,Garry282@gmail.com,male,black,38,Adults,Limpopo,@Garry28,SawSee,2016-02-28 18:21:00.000000,Evening,0
772694,Carter,Vital,Carter34@abcmail.com,male,black,32,Young Adults,Gauteng,@Carter3,SuperSport Blitz,2016-03-23 12:34:00.000000,Afternoon,136
772699,Yong,Luthy,Yong481@yahoo.com,male,black,34,Young Adults,Gauteng,@Yong48,Boomerang,2016-02-05 13:34:00.000000,Afternoon,382
772704,Filiberto,Hier,Filiberto42@gmail.com,male,white,27,Young Adults,Gauteng,@Filiberto4,Supersport Live Events,2016-01-29 12:10:00.000000,Afternoon,242
772711,Len,Vital,Len441@yahoo.com,male,black,33,Young Adults,Kwazulu Natal,@Len44,Supersport Live Events,2016-03-13 18:46:00.000000,Evening,2062
772734,Carter,Mcclaine,Carter32@gmail.com,male,white,38,Adults,Western Cape,@Carter3,Trace TV,2016-01-01 20:47:00.000000,Evening,69
772736,Hollis,Biggers,Hollis383@mail.com,male,black,22,Young Adults,Western Cape,@Hollis38,Supersport Live Events,2016-02-16 16:18:00.000000,Afternoon,84
772742,Krysta,Mastrangelo,Krysta282@gmail.com,female,black,25,Young Adults,Free State,@Krysta28,Channel O,2016-02-03 20:06:00.000000,Evening,108
772748,Irving,Sieren,Irving53@mail.com,male,black,23,Young Adults,Gauteng,@Irving5,Trace TV,2016-02-01 06:09:00.000000,Morning,855
772759,Jacinto,Bilyeu,Jacinto253@mail.com,male,black,46,Adults,Gauteng,@Jacinto25,Supersport Live Events,2016-01-23 18:58:00.000000,Evening,0
772766,Dion,Jacox,Dion331@yahoo.com,male,black,33,Young Adults,Mpumalanga,@Dion33,SuperSport Blitz,2016-02-02 06:40:00.000000,Morning,402
772778,Lucas,Sytsma,Lucas235@mailxyz.com,male,coloured,32,Young Adults,Eastern Cape,@Lucas23,Supersport Live Events,2016-02-18 07:33:00.000000,Morning,988
772784,Royal,Mosser,Royal175@mailxyz.com,male,None,25,Young Adults,Kwazulu Natal,@Royal17,Supersport Live Events,2016-03-06 14:16:00.000000,Afternoon,164
772787,Royal,Biggers,Royal175@mailxyz.com,male,black,37,Adults,Gauteng,@Royal17,Supersport Live Events,2016-01-25 21:11:00.000000,Evening,544
772796,Claud,Mccollum,Claud341@yahoo.com,male,black,13,Teens,Gauteng,@Claud34,Cartoon Network,2016-02-12 09:18:00.000000,Morning,29
772798,Robby,Mcculloch,Robby161@yahoo.com,male,black,42,Adults,Kwazulu Natal,@Robby16,SawSee,2016-02-18 04:20:00.000000,Morning,0
772802,Carter,Tatham,Carter32@gmail.com,male,coloured,21,Young Adults,Free State,@Carter3,Supersport Live Events,2016-02-12 13:29:00.000000,Afternoon,84
772826,Michel,Vital,Michel202@gmail.com,male,black,23,Young Adults,Limpopo,@Michel20,Boomerang,2016-03-12 19:16:00.000000,Evening,295
772827,Bernardo,Mina,Bernardo321@yahoo.com,male,black,28,Young Adults,North West,@Bernardo32,Africa Magic,2016-02-03 12:52:00.000000,Afternoon,0
772828,Valentine,Sytsma,Valentine475@mailxyz.com,male,coloured,25,Young Adults,Northern Cape,@Valentine47,Trace TV,2016-02-04 19:37:00.000000,Evening,150
772829,Bernardo,Marek,Bernardo321@yahoo.com,male,black,32,Young Adults,Limpopo,@Bernardo32,Trace TV,2016-01-28 13:46:00.000000,Afternoon,417
772832,Iva,Styer,Iva84@abcmail.com,female,white,29,Young Adults,Gauteng,@Iva8,Supersport Live Events,2016-02-03 09:16:00.000000,Morning,16
772839,Yong,Hier,Yong485@mailxyz.com,male,black,27,Young Adults,Limpopo,@Yong48,Trace TV,2016-02-06 14:43:00.000000,Afternoon,9
772844,Abel,Nicholls,Abel185@mailxyz.com,male,black,34,Young Adults,Gauteng,@Abel18,Africa Magic,2016-01-28 22:30:00.000000,Evening,29
772855,Samuel,Curran,Samuel261@yahoo.com,male,black,30,Young Adults,Kwazulu Natal,@Samuel26,SuperSport Blitz,2016-02-02 21:15:00.000000,Evening,450
772861,Stefan,Tancredi,Stefan462@gmail.com,male,black,27,Young Adults,Gauteng,@Stefan46,CNN,2016-01-29 14:58:00.000000,Afternoon,5
772873,Wilton,Shkreli,Wilton415@mailxyz.com,male,black,9,Kids,Limpopo,@Wilton41,SawSee,2016-01-19 13:14:00.000000,Afternoon,128
772879,Chas,Mastrangelo,Chas353@mail.com,male,white,41,Adults,Kwazulu Natal,@Chas35,Africa Magic,2016-01-09 12:59:00.000000,Afternoon,8
772881,Hyman,Sieren,Hyman84@abcmail.com,male,black,32,Young Adults,Kwazulu Natal,@Hyman8,M-Net,2016-02-05 10:15:00.000000,Morning,24
772890,Lane,Hier,Lane112@gmail.com,male,None,25,Young Adults,Gauteng,@Lane11,Trace TV,2016-01-30 04:58:00.000000,Morning,48
772891,Randy,Woolard,Randy391@yahoo.com,male,coloured,44,Adults,Eastern Cape,@Randy39,SuperSport Blitz,2016-03-15 17:37:00.000000,Afternoon,2020
772897,Cory,Mastrangelo,Cory103@mail.com,male,black,32,Young Adults,Gauteng,@Cory10,Cartoon Network,2016-02-09 17:29:00.000000,Afternoon,20
772900,Markus,Jacox,Markus195@mailxyz.com,male,black,30,Young Adults,Gauteng,@Markus19,Cartoon Network,2016-03-27 05:19:00.000000,Morning,69
772903,Shane,Lavoie,Shane22@gmail.com,male,coloured,40,Adults,Eastern Cape,@Shane2,CNN,2016-01-19 16:55:00.000000,Afternoon,89
772904,Cordie,Singer,Cordie104@abcmail.com,female,None,50,Adults,Gauteng,@Cordie10,CNN,2016-01-01 16:30:00.000000,Afternoon,7
772912,Emerson,Mastrangelo,Emerson243@mail.com,male,white,29,Young Adults,Eastern Cape,@Emerson24,Supersport Live Events,2016-03-11 09:57:00.000000,Morning,196
772919,Lucas,Shkreli,Lucas231@yahoo.com,male,white,35,Young Adults,Gauteng,@Lucas23,Trace TV,2016-01-05 18:31:00.000000,Evening,63
772921,Kyle,Mcclaine,Kyle62@gmail.com,male,black,25,Young Adults,Mpumalanga,@Kyle6,Trace TV,2016-02-08 22:31:00.000000,Evening,786
772926,Anette,Leicht,Anette131@yahoo.com,female,coloured,39,Adults,Kwazulu Natal,@Anette13,CNN,2016-03-25 04:48:00.000000,Morning,575
772929,Len,Gettys,Len442@gmail.com,male,white,39,Adults,Western Cape,@Len44,Supersport Live Events,2016-02-06 15:31:00.000000,Afternoon,60
772932,Robby,Deblois,Robby164@abcmail.com,male,black,27,Young Adults,Northern Cape,@Robby16,Africa Magic,2016-02-11 12:56:00.000000,Afternoon,1406
772938,Jared,Biggers,Jared502@gmail.com,male,coloured,36,Adults,Western Cape,@Jared50,Cartoon Network,2016-02-19 21:51:00.000000,Evening,5720
772943,Stephen,Vital,Stephen152@gmail.com,male,coloured,30,Young Adults,Western Cape,@Stephen15,Supersport Live Events,2016-02-25 16:28:00.000000,Afternoon,118
772946,Charlie,Holt,Charlie361@yahoo.com,male,black,34,Young Adults,Western Cape,@Charlie36,Trace TV,2016-01-17 18:06:00.000000,Evening,168
772948,Hollis,Beville,Hollis385@mailxyz.com,male,indian_asian,51,Seniors,Kwazulu Natal,@Hollis38,SuperSport Blitz,2016-02-13 18:20:00.000000,Evening,9
772950,Briana,Caves,Briana335@mailxyz.com,female,black,35,Young Adults,Gauteng,@Briana33,Africa Magic,2016-01-25 10:30:00.000000,Morning,42
772952,Dee,Arrieta,Dee212@gmail.com,male,white,45,Adults,Mpumalanga,@Dee21,Supersport Live Events,2016-03-25 09:59:00.000000,Morning,182
772954,Felipa,Mcculloch,Felipa282@gmail.com,female,coloured,32,Young Adults,Northern Cape,@Felipa28,Cartoon Network,2016-01-06 06:32:00.000000,Morning,1974
772955,Filiberto,Pascarella,Filiberto41@yahoo.com,male,None,30,Young Adults,Gauteng,@Filiberto4,DStv Events 1,2016-02-05 08:42:00.000000,Morning,40
772956,Markus,Tancredi,Markus192@gmail.com,male,indian_asian,25,Young Adults,Gauteng,@Markus19,ICC Cricket World Cup 2011,2016-03-30 11:45:00.000000,Morning,142
772957,Lucas,Mcculloch,Lucas232@gmail.com,male,indian_asian,53,Seniors,Gauteng,@Lucas23,CNN,2016-02-06 16:03:00.000000,Afternoon,220
772964,Yong,Restivo,Yong484@abcmail.com,male,None,40,Adults,Mpumalanga,@Yong48,Trace TV,2016-02-05 19:51:00.000000,Evening,42
772972,Kip,Zweifel,Kip141@yahoo.com,male,coloured,32,Young Adults,Western Cape,@Kip14,Supersport Live Events,2016-02-05 14:43:00.000000,Afternoon,318
772975,Lloyd,Lavoie,Lloyd73@mail.com,male,black,35,Young Adults,Gauteng,@Lloyd7,Channel O,2016-03-21 06:14:00.000000,Morning,1371
772976,Randy,Paradis,Randy391@yahoo.com,male,black,26,Young Adults,Gauteng,@Randy39,Trace TV,2016-02-04 14:03:00.000000,Afternoon,159
772978,Torrie,Mcclaine,Torrie72@gmail.com,female,None,33,Young Adults,Gauteng,@Torrie7,Africa Magic,2016-01-23 19:05:00.000000,Evening,74
772980,Earl,Reisinger,Earl424@abcmail.com,male,black,25,Young Adults,Limpopo,@Earl42,Trace TV,2016-03-29 15:47:00.000000,Afternoon,138
772983,Yong,Crotty,Yong483@mail.com,male,None,46,Adults,Gauteng,@Yong48,Supersport Live Events,2016-02-04 13:49:00.000000,Afternoon,4
772988,Shane,Restivo,Shane25@mailxyz.com,male,black,31,Young Adults,Gauteng,@Shane2,Africa Magic,2016-01-31 15:45:00.000000,Afternoon,774
772992,Samuel,Biggers,Samuel264@abcmail.com,male,black,24,Young Adults,Mpumalanga,@Samuel26,Boomerang,2016-02-01 20:58:00.000000,Evening,27
772998,Raymundo,Zweifel,Raymundo435@mailxyz.com,male,white,21,Young Adults,Mpumalanga,@Raymundo43,Cartoon Network,2016-02-11 19:34:00.000000,Evening,38
773002,Randy,Deblois,Randy395@mailxyz.com,male,black,25,Young Adults,Gauteng,@Randy39,Cartoon Network,2016-02-03 18:20:00.000000,Evening,107
773004,Abel,Mccollum,Abel183@mail.com,male,black,32,Young Adults,North West,@Abel18,Channel O,2016-01-26 17:04:00.000000,Afternoon,210
773012,Filiberto,Pascarella,Filiberto45@mailxyz.com,male,black,45,Adults,Gauteng,@Filiberto4,Supersport Live Events,2016-02-05 18:41:00.000000,Evening,442
773014,Lane,Fudge,Lane115@mailxyz.com,male,black,19,Young Adults,Gauteng,@Lane11,Channel O,2016-03-10 15:11:00.000000,Afternoon,657
773016,Kip,Caves,Kip144@abcmail.com,male,black,45,Adults,Free State,@Kip14,CNN,2016-02-04 06:28:00.000000,Morning,1335
773017,Cody,Pascarella,Cody124@abcmail.com,male,coloured,23,Young Adults,Gauteng,@Cody12,Trace TV,2016-02-03 16:33:00.000000,Afternoon,138
773020,Raymundo,Mccown,Raymundo431@yahoo.com,male,black,20,Young Adults,North West,@Raymundo43,Supersport Live Events,2016-02-06 17:35:00.000000,Afternoon,54
773027,Dee,Mosser,Dee215@mailxyz.com,male,coloured,39,Adults,Western Cape,@Dee21,SuperSport Blitz,2016-02-06 10:28:00.000000,Morning,0
773030,Malika,Sieren,Malika282@gmail.com,female,black,25,Young Adults,Northern Cape,@Malika28,Channel O,2016-02-13 07:46:00.000000,Morning,264
773035,Seema,Fudge,Seema265@mailxyz.com,female,white,113,Seniors,Western Cape,@Seema26,Cartoon Network,2016-02-01 15:55:00.000000,Afternoon,70
773039,Carter,Crotty,Carter31@yahoo.com,male,indian_asian,27,Young Adults,Kwazulu Natal,@Carter3,E! Entertainment,2016-01-26 20:08:00.000000,Evening,370
773044,Lucas,Marek,Lucas233@mail.com,male,black,25,Young Adults,Western Cape,@Lucas23,Channel O,2016-01-29 06:32:00.000000,Morning,180
773049,Shane,Crotty,Shane25@mailxyz.com,male,indian_asian,26,Young Adults,Kwazulu Natal,@Shane2,SuperSport Live Events,2016-02-13 08:03:00.000000,Morning,46
773052,Emerson,Pool,Emerson244@abcmail.com,male,coloured,49,Adults,Gauteng,@Emerson24,Supersport Live Events,2016-02-07 15:19:00.000000,Afternoon,42
773053,Art,Tatham,Art404@abcmail.com,male,None,44,Adults,Limpopo,@Art40,Africa Magic,2016-03-04 17:12:00.000000,Afternoon,29
773054,Dee,Styer,Dee213@mail.com,male,black,34,Young Adults,Gauteng,@Dee21,Africa Magic,2016-01-07 21:27:00.000000,Evening,657
773055,Royal,Hoadley,Royal172@gmail.com,male,black,26,Young Adults,Kwazulu Natal,@Royal17,Africa Magic,2016-01-25 20:14:00.000000,Evening,804
773057,Earl,Paradis,Earl423@mail.com,male,black,38,Adults,Western Cape,@Earl42,CNN,2016-03-01 17:02:00.000000,Afternoon,21
773059,Shane,Crotty,Shane22@gmail.com,male,black,38,Adults,Mpumalanga,@Shane2,MK,2016-02-03 00:30:00.000000,Morning,91
773061,Robby,Gettys,Robby161@yahoo.com,male,black,46,Adults,Gauteng,@Robby16,CNN,2016-01-12 04:00:00.000000,Morning,42
773062,Valentine,Beville,Valentine473@mail.com,male,black,32,Young Adults,Mpumalanga,@Valentine47,Boomerang,2016-01-31 18:24:00.000000,Evening,81
773064,Lucas,Mina,Lucas232@gmail.com,male,white,49,Adults,Gauteng,@Lucas23,SawSee,2016-02-18 12:07:00.000000,Afternoon,30
773065,Williemae,Holt,Williemae421@yahoo.com,female,coloured,21,Young Adults,Gauteng,@Williemae42,E! Entertainment,2016-02-02 12:47:00.000000,Afternoon,88
773077,Loyd,Vital,Loyd492@gmail.com,male,black,45,Adults,Gauteng,@Loyd49,CNN,2016-01-15 13:41:00.000000,Afternoon,0
773090,Yong,Crotty,Yong485@mailxyz.com,male,indian_asian,34,Young Adults,Gauteng,@Yong48,CNN,2016-03-19 15:30:00.000000,Afternoon,119
773098,Len,Martello,Len444@abcmail.com,male,black,26,Young Adults,North West,@Len44,Cartoon Network,2016-02-03 09:19:00.000000,Morning,54
773105,Dee,Crotty,Dee213@mail.com,male,black,36,Adults,Gauteng,@Dee21,Africa Magic,2016-02-04 12:40:00.000000,Afternoon,1
773113,Art,Martello,Art402@gmail.com,male,black,28,Young Adults,Kwazulu Natal,@Art40,SuperSport Blitz,2016-02-03 15:11:00.000000,Afternoon,110
773133,Lloyd,Mina,Lloyd73@mail.com,male,black,37,Adults,Gauteng,@Lloyd7,Trace TV,2016-01-10 13:53:00.000000,Afternoon,0
773138,Robby,Luthy,Robby164@abcmail.com,male,black,40,Adults,North West,@Robby16,SuperSport Blitz,2016-02-13 17:21:00.000000,Afternoon,774
773141,Royal,Lavoie,Royal173@mail.com,male,black,24,Young Adults,Limpopo,@Royal17,Trace TV,2016-02-18 14:53:00.000000,Afternoon,2001
773142,Brendan,Arrieta,Brendan451@yahoo.com,male,white,54,Seniors,Mpumalanga,@Brendan45,Supersport Live Events,2016-02-21 08:29:00.000000,Morning,40
773147,Dee,Arrieta,Dee213@mail.com,male,black,35,Young Adults,Gauteng,@Dee21,Africa Magic,2016-02-09 04:54:00.000000,Morning,11
773149,Lane,Wigfall,Lane112@gmail.com,male,coloured,27,Young Adults,Western Cape,@Lane11,Trace TV,2016-03-01 19:16:00.000000,Evening,102
773156,Royal,Restivo,Royal175@mailxyz.com,male,black,44,Adults,Gauteng,@Royal17,Supersport Live Events,2016-03-04 14:26:00.000000,Afternoon,120
773159,Emerson,Mastrangelo,Emerson242@gmail.com,male,white,27,Young Adults,Eastern Cape,@Emerson24,Boomerang,2016-01-28 18:35:00.000000,Evening,36
773163,Carlota,Tancredi,Carlota241@yahoo.com,female,black,26,Young Adults,Western Cape,@Carlota24,ICC Cricket World Cup 2011,2016-02-28 13:26:00.000000,Afternoon,300
773165,Michel,Lavoie,Michel202@gmail.com,male,black,28,Young Adults,Mpumalanga,@Michel20,Africa Magic,2016-02-07 10:56:00.000000,Morning,14
